SampleID,Decimal.Chronological.Age
207278070128_R03C01,35.36
207278070128_R04C01,46.63
207278070128_R05C01,48.2
207278070128_R06C01,39.52
207278070128_R07C01,48.33
207278070128_R08C01,74.97
207278070133_R01C01,44.12
207278070133_R02C01,50.34
207278070133_R03C01,38.64
207278070133_R04C01,62.5
207278070133_R05C01,59.37
207278070133_R06C01,49.9
207278070133_R07C01,39.2
207278070133_R08C01,48.93
207308670001_R01C01,62.69
207308670001_R02C01,71.28
207308670001_R03C01,88.02
207308670001_R04C01,53.26
207308670001_R07C01,51.11
207308670020_R01C01,59.71
207308670020_R02C01,52.44
207308670020_R03C01,42.51
207308670020_R04C01,50.59
207308670020_R05C01,53.09
207308670020_R06C01,58.66
207308670020_R07C01,33.49
207308670020_R08C01,54.53
207308670026_R01C01,44.52
207308670026_R02C01,46.98
207308670026_R03C01,53.19
207308670026_R04C01,74.73
207308670026_R05C01,56.28
207308670026_R07C01,56.58
207308670026_R08C01,40.39
207308670027_R01C01,79.71
207308670027_R02C01,75.64
207308670027_R03C01,32.91
207308670027_R04C01,63.16
207308670027_R05C01,52.07
207308670027_R06C01,78.92
207308670027_R07C01,65.15
207308670027_R08C01,35.3
207308670028_R01C01,71.59
207308670028_R02C01,45.11
207308670028_R03C01,49.56
207308670028_R04C01,39.8
207308670028_R05C01,82.67
207308670028_R06C01,63.17
207308670028_R07C01,51.43
207308670028_R08C01,57.78
207308670029_R01C01,51.83
207308670029_R03C01,35.52
207308670029_R04C01,50.92
207308670029_R05C01,37.86
207308670030_R01C01,53.94
207308670030_R02C01,43.14
207308670030_R03C01,65.13
207308670030_R04C01,53.1
207308670030_R05C01,72.26
207308670030_R06C01,42.34
207308670030_R07C01,67.75
207308670030_R08C01,47.56
207308670031_R01C01,66.38
207308670031_R02C01,53.12
207308670031_R03C01,38.85
207308670031_R04C01,44.58
207308670031_R05C01,65.71
207308670031_R06C01,81.12
207308670031_R07C01,52.81
207308670031_R08C01,55.57
207308670034_R01C01,57.91
207308670034_R02C01,58.8
207308670034_R03C01,64.22
207308670034_R04C01,64.61
207308670034_R05C01,68.24
207308670034_R06C01,70.74
207308670034_R07C01,34.34
207308670034_R08C01,41.29
207308670035_R01C01,58.59
207308670035_R02C01,55.16
207308670035_R03C01,51.84
207308670035_R04C01,62.16
207308670035_R05C01,42.52
207308670035_R06C01,66.55
207308670035_R07C01,59.58
207308670035_R08C01,55.52
207308670036_R01C01,45.54
207308670036_R02C01,42.19
207308670036_R03C01,67.64
207308670036_R04C01,64.99
207308670036_R05C01,70.4
207308670036_R06C01,36.08
207308670036_R07C01,47.57
207308670036_R08C01,35.88
207308670037_R02C01,54.08
207308670037_R03C01,51.21
207308670037_R04C01,34.52
207308670037_R05C01,57.24
207308670037_R06C01,48.65
207308670037_R07C01,33.68
207308670037_R08C01,49.51
207308670038_R01C01,39.78
207308670038_R02C01,46.08
207308670038_R03C01,35.39
207308670038_R04C01,56.97
207308670038_R05C01,74.38
207308670038_R06C01,56.47
207308670038_R07C01,54.73
207308670042_R01C01,55.32
207308670042_R02C01,68.38
207308670042_R03C01,65.43
207308670042_R05C01,88.48
207308670042_R06C01,50.86
207308670042_R07C01,63.9
207308670042_R08C01,61.96
207308670046_R01C01,60.03
207308670046_R02C01,59.34
207308670046_R03C01,50.07
207308670046_R04C01,60
207308670046_R05C01,52.56
207308670046_R06C01,61.71
207308670046_R07C01,60.41
207308670046_R08C01,45.53
207308670047_R01C01,51.04
207308670047_R02C01,41.33
207308670047_R03C01,48.85
207308670047_R04C01,51.05
207308670047_R05C01,51.66
207308670047_R06C01,57.61
207308670047_R07C01,54.13
207308670047_R08C01,69.19
207308670049_R01C01,64.62
207308670049_R02C01,39.85
207308670049_R03C01,49.34
207308670049_R06C01,67.42
207308670049_R07C01,54.94
207308670049_R08C01,33.01
207308670055_R02C01,53.13
207308670055_R03C01,46.24
207308670055_R04C01,40.98
207308670055_R05C01,63.95
207308670055_R06C01,28.9
207308670055_R07C01,37.86
207308670055_R08C01,63.81
207308670056_R01C01,66.86
207308670056_R02C01,44.3
207308670056_R03C01,54.26
207308670056_R04C01,48.78
207308670056_R05C01,51.17
207308670056_R06C01,33.49
207308670056_R07C01,32.48
207308670057_R01C01,34.99
207308670057_R02C01,71.3
207308670057_R03C01,56.65
207308670057_R04C01,53.5
207308670057_R05C01,41.7
207308670057_R06C01,53.93
207308670057_R07C01,66.89
207308670057_R08C01,34.36
207308670058_R01C01,58.72
207308670058_R02C01,66.62
207308670058_R03C01,56.32
207308670058_R04C01,64.62
207308670058_R05C01,64.24
207308670058_R06C01,62.13
207308670058_R07C01,54.75
207308670058_R08C01,56.16
207308670059_R01C01,47
207308670059_R02C01,47.28
207308670059_R03C01,69.33
207308670059_R04C01,59.51
207308670063_R01C01,67.45
207308670063_R02C01,67.44
207308670063_R03C01,73.56
207308670063_R04C01,63
207308670063_R05C01,77.59
207308670063_R06C01,69.18
207308670063_R07C01,45.47
207308670063_R08C01,53.79
207308670065_R01C01,36.82
207308670065_R02C01,44.31
207308670065_R03C01,50.71
207308670065_R04C01,44.71
207308670065_R05C01,66.62
207308670065_R06C01,68.42
207308670065_R07C01,54.39
207308670065_R08C01,71.83
207308670067_R01C01,50.05
207308670067_R02C01,44.81
207308670067_R03C01,57.26
207308670067_R04C01,58.05
207308670067_R05C01,50.99
207308670067_R06C01,60.37
207308670067_R07C01,38.81
207308670067_R08C01,45.62
207308670069_R01C01,71.16
207308670069_R02C01,46.13
207308670069_R03C01,72.98
207308670069_R04C01,37.71
207308670069_R05C01,67.16
207308670071_R01C01,50.68
207308670071_R02C01,57.07
207308670071_R03C01,68.93
207308670071_R04C01,42.66
207308670071_R05C01,44.45
207308670071_R06C01,55.71
207308670071_R07C01,42.03
207308670071_R08C01,71.29
207308670075_R01C01,64.86
207308670075_R02C01,48.73
207308670075_R03C01,63.48
207308670075_R04C01,55.61
207308670075_R05C01,58.73
207308670075_R06C01,59.08
207308670075_R07C01,51.87
207308670075_R08C01,57.07
207308670078_R01C01,59.92
207308670078_R02C01,61.47
207308670078_R03C01,63.42
207308670078_R04C01,70.58
207308670078_R06C01,38.86
207308670078_R07C01,59.97
207308670078_R08C01,67.43
207308670081_R01C01,78.74
207308670081_R02C01,55.52
207308670081_R03C01,77.62
207308670081_R04C01,58.82
207308670081_R05C01,51.4
207308670081_R06C01,61.44
207308670081_R07C01,60.78
207308670081_R08C01,62.24
207308670086_R01C01,45.62
207308670086_R02C01,45.75
207308670086_R03C01,45.84
207308670086_R04C01,46.06
207308670086_R05C01,41.86
207308670091_R01C01,60.43
207308670091_R02C01,39.95
207308670091_R03C01,42.14
207308670091_R04C01,61.28
207308670091_R05C01,57.81
207308670091_R06C01,44.97
207308670091_R07C01,51.45
207308670091_R08C01,31.52
207308670096_R01C01,61.88
207308670096_R03C01,40.7
207308670096_R04C01,59.11
207308670096_R05C01,37.82
207308670096_R06C01,58.44
207308670096_R07C01,41.29
207308670096_R08C01,61.61
207308670101_R01C01,64.12
207308670101_R02C01,67.71
207308670101_R03C01,35.18
207308670101_R04C01,34.23
207308670101_R05C01,54.31
207308670101_R06C01,46.03
207308670101_R07C01,69.28
207308670101_R08C01,52.01
207308670103_R01C01,40.8
207308670103_R02C01,41.01
207308670103_R04C01,41.35
207308670103_R05C01,58.88
207308670103_R08C01,59.31
207308670106_R01C01,59.27
207308670106_R02C01,55.27
207308670106_R03C01,59.17
207308670106_R04C01,65.18
207308670106_R05C01,58.66
207308670106_R06C01,66.62
207308670106_R07C01,71.72
207308670106_R08C01,58.62
207308670109_R02C01,62.55
207308670109_R03C01,66.76
207308670109_R05C01,56.32
207308670109_R06C01,70.99
207308670109_R07C01,56.61
207308670109_R08C01,45
207308670115_R01C01,59.76
207308670115_R02C01,27.24
207308670115_R05C01,44.25
207308670117_R01C01,54.32
207308670117_R02C01,54.48
207308670117_R03C01,54.57
207308670117_R04C01,54.75
207308670117_R05C01,51.78
207308680004_R01C01,54.7
207308680004_R02C01,60.78
207308680004_R03C01,38.22
207308680004_R04C01,54.56
207308680004_R05C01,55.74
207308680004_R06C01,45.53
207308680004_R07C01,58.02
207308680004_R08C01,33.94
207308680008_R01C01,42.23
207308680008_R02C01,48.25
207308680008_R03C01,54.55
207308680008_R04C01,42.68
207308680008_R05C01,46.19
207308680008_R06C01,63.88
207308680008_R07C01,40.36
207308680008_R08C01,56.37
207308680012_R01C01,37.03
207308680012_R04C01,67.81
207308680012_R05C01,35.24
207308680012_R06C01,50.34
207308680012_R07C01,62.77
207308680013_R01C01,59.27
207308680013_R02C01,34.39
207308680013_R03C01,39.32
207308680013_R04C01,62.07
207308680013_R05C01,71.05
207308680013_R06C01,46.52
207308680013_R07C01,63.6
207308680013_R08C01,54.71
207308680040_R01C01,47.24
207308680040_R02C01,37.52
207308680040_R03C01,48.51
207308680040_R04C01,38.84
207308680040_R05C01,40.67
207308680040_R06C01,46.97
207308680040_R07C01,28.5
207308680040_R08C01,32.73
207308680047_R03C01,48.46
207308680047_R04C01,68.67
207308680047_R05C01,63.66
207308680047_R06C01,50.1
207308680047_R07C01,62.95
207308680047_R08C01,75.45
207308680048_R01C01,46.68
207308680048_R02C01,64.11
207308680048_R03C01,36.31
207308680048_R04C01,55.93
207308680048_R05C01,46.46
207308680048_R06C01,51.47
207308680048_R07C01,64.98
207308680048_R08C01,53.06
207308680053_R01C01,48.12
207308680053_R02C01,25.27
207308680053_R03C01,71.52
207308680053_R04C01,76.1
207308680053_R05C01,51.08
207308680053_R06C01,52.47
207308680053_R07C01,48.52
207308680053_R08C01,65.88
207308680054_R01C01,49.44
207308680054_R02C01,61.97
207308680054_R03C01,48.69
207308680054_R04C01,39.35
207308680054_R05C01,46.2
207308680054_R06C01,70.6
207308680055_R01C01,45.94
207308680055_R02C01,61.62
207308680055_R03C01,71.08
207308680055_R04C01,39.35
207308680055_R05C01,46.88
207308680055_R06C01,35.83
207308680055_R07C01,52.73
207308680055_R08C01,41.3
207308680059_R01C01,49.02
207308680059_R02C01,32.83
207308680059_R05C01,70.71
207308680059_R06C01,64.33
207308680059_R07C01,62.39
207308680059_R08C01,39.8
207308680067_R01C01,52.08
207308680067_R02C01,54.68
207308680067_R03C01,44.15
207308680067_R04C01,40.21
207308680067_R05C01,38.82
207308680067_R06C01,54.45
207308680067_R07C01,54.51
207308680067_R08C01,55.06
207308680068_R01C01,41.62
207308680068_R02C01,79.08
207308680068_R03C01,53.57
207308680068_R04C01,43.86
207308680068_R05C01,37.95
207308680068_R06C01,62.31
207308680068_R07C01,63.55
207308680068_R08C01,55.05
207308680074_R01C01,51.81
207308680074_R02C01,68.42
207308680074_R03C01,52.28
207308680074_R04C01,55.93
207308680074_R05C01,52.82
207308680074_R06C01,71.94
207308680074_R07C01,64.41
207308680081_R02C01,49.84
207308680081_R03C01,53.44
207308680081_R04C01,48.14
207308680081_R05C01,46.25
207308680081_R06C01,36.94
207308680081_R07C01,33.98
207308680081_R08C01,35.14
207308680083_R01C01,46.65
207308680083_R02C01,59.34
207308680083_R03C01,59.26
207308680083_R04C01,41.7
207308680083_R05C01,63.27
207308680083_R06C01,38.26
207308680083_R07C01,44.51
207308680083_R08C01,48.33
207308680091_R01C01,40.79
207308680091_R02C01,66.86
207308680091_R03C01,55.38
207308680091_R04C01,57.03
207308680091_R05C01,55.81
207308680091_R06C01,48.31
207308680091_R07C01,49.02
207308680092_R01C01,54.65
207308680092_R02C01,59.7
207308680092_R03C01,41.98
207308680092_R04C01,80.49
207308680092_R05C01,54.47
207308680092_R06C01,51.31
207308680092_R07C01,72.21
207308680092_R08C01,52.95
207308680103_R01C01,28.99
207308680103_R02C01,66.03
207308680103_R03C01,37.51
207308680103_R04C01,31.39
207308680103_R05C01,56.79
207308680103_R06C01,47.23
207308680103_R07C01,43.21
207308680103_R08C01,49.45
207308680104_R01C01,58.13
207308680104_R02C01,54.91
207308680104_R03C01,62.88
207308680104_R04C01,54.32
207308680104_R06C01,48.94
207308680104_R07C01,47.52
207308680104_R08C01,44.15
207308680107_R01C01,51.56
207308680107_R02C01,59.5
207308680107_R03C01,33.05
207308680107_R04C01,40.85
207308680107_R05C01,38.91
207308680107_R06C01,49.02
207308680107_R07C01,48.45
207308680107_R08C01,32.27
207308680108_R01C01,34.02
207308680108_R02C01,36.96
207308680108_R03C01,67.66
207308680108_R04C01,46.92
207308680108_R06C01,52.57
207308680108_R07C01,68.49
207308680108_R08C01,58.72
207308680115_R01C01,61.71
207308680115_R02C01,73.19
207308680115_R03C01,38.04
207308680115_R04C01,47.93
207308680115_R05C01,50.89
207308680115_R06C01,52.72
207308680115_R07C01,73.61
207308680115_R08C01,58.78
207308680117_R01C01,73.79
207308680117_R02C01,68.98
207308680117_R03C01,59.94
207308680117_R04C01,42.19
207308680117_R05C01,67.65
207308680117_R06C01,41.33
207308680117_R07C01,83.08
207308680117_R08C01,49.91
207318050006_R01C01,70.53
207318050006_R02C01,70.68
207318050006_R03C01,70.77
207318050006_R04C01,70.94
207318050006_R05C01,43.36
207318050013_R01C01,36.24
207318050013_R02C01,44.33
207318050013_R03C01,52.86
207318050013_R04C01,60.5
207318050013_R05C01,47.83
207318050015_R01C01,68.28
207318050015_R02C01,68.41
207318050015_R03C01,68.6
207318050015_R04C01,68.68
207318050015_R05C01,57.28
207318050049_R01C01,34.34
207318050049_R02C01,53.51
207318050049_R03C01,28.84
207318050049_R04C01,26.53
207318050049_R05C01,25.97
207318050049_R06C01,27.89
207318050049_R07C01,59.98
207318050049_R08C01,35.8
207318050050_R01C01,44.83
207318050050_R02C01,53.37
207318050050_R03C01,37.16
207318050050_R04C01,31.92
207318050050_R05C01,48.04
207318050050_R06C01,42.41
207318050050_R07C01,42.75
207318050054_R01C01,74.78
207318050054_R02C01,51.8
207318050054_R03C01,66.46
207318050054_R04C01,40.37
207318050054_R05C01,41.5
207318050063_R01C01,82.57
207318050063_R02C01,33.65
207318050063_R03C01,46.1
207318050063_R04C01,48.41
207318050063_R05C01,44.5
207318050063_R06C01,36.88
207318050063_R07C01,43.13
207318050063_R08C01,59.24
207318050079_R01C01,42.08
207318050079_R02C01,39.8
207318050079_R03C01,53.55
207318050079_R04C01,44.15
207318050079_R05C01,39.44
207318050079_R07C01,61.42
207318050079_R08C01,36.17
207318050081_R01C01,40.62
207318050081_R02C01,40.72
207318050081_R03C01,40.93
207318050090_R01C01,64.15
207318050090_R02C01,59.61
207318050090_R03C01,63.02
207318050090_R04C01,30.52
207318050090_R05C01,56.84
207318050090_R08C01,73.2
207318050091_R01C01,33.62
207318050091_R02C01,59.21
207318050091_R03C01,39.49
207318050091_R04C01,65.4
207318050091_R05C01,36.21
207318050091_R06C01,71.51
207318050091_R07C01,59.55
207318050091_R08C01,54.88
207318050094_R06C01,63.6
207318050094_R07C01,45.22
207318050094_R08C01,22.34
207318050095_R01C01,56.7
207318050095_R02C01,56.11
207318050095_R03C01,40.25
207318050095_R04C01,47.07
207318050095_R05C01,47.9
207318050095_R06C01,33.76
207318050095_R07C01,60.15
207318050095_R08C01,51.42
207318050098_R01C01,59.69
207318050098_R02C01,59.8
207318050098_R03C01,59.98
207318050098_R04C01,60.07
207318050098_R05C01,62.01
207318050107_R01C01,66.57
207318050107_R02C01,59.72
207318050107_R03C01,65.46
207318050107_R04C01,40.27
207318050111_R01C01,62.35
207318050111_R02C01,62.51
207318050111_R03C01,62.69
207318050111_R04C01,62.77
207318050112_R01C01,44.95
207318050112_R02C01,32.13
207318050112_R03C01,67.05
207318050112_R04C01,61.53
207318050112_R05C01,53.84
207318050112_R06C01,55.33
207318050112_R07C01,76.7
207318050112_R08C01,64.43
207318050113_R01C01,68
207318050113_R02C01,71.1
207318050113_R03C01,36.6
207318050113_R04C01,69.52
207318050113_R05C01,65.11
207318050114_R01C01,67.55
207318050114_R02C01,73.58
207318050114_R03C01,71.04
207318050114_R04C01,47.8
207318050114_R05C01,53.89
207318050114_R06C01,73.47
207318050114_R07C01,52.12
207318050114_R08C01,73.79
207321570001_R01C01,68.78
207321570001_R02C01,32.26
207321570001_R03C01,60.18
207321570001_R04C01,23.88
207321570001_R05C01,53.11
207321570001_R06C01,53.02
207321570001_R07C01,49.82
207321570001_R08C01,40.02
207321570004_R01C01,69.55
207321570004_R02C01,65.58
207321570004_R03C01,68.96
207321570004_R04C01,52.25
207321570004_R05C01,40.25
207321570004_R06C01,62.8
207321570004_R07C01,79.39
207321570004_R08C01,65.1
207321570005_R01C01,42.63
207321570005_R02C01,31.2
207321570005_R03C01,68.4
207321570005_R04C01,68.83
207321570005_R05C01,64.78
207321570005_R06C01,36.19
207321570005_R07C01,45.19
207321570005_R08C01,56.94
207321570006_R01C01,37.17
207321570006_R02C01,35.72
207321570006_R03C01,66.28
207321570006_R04C01,37.68
207321570006_R05C01,69.69
207321570006_R06C01,55.72
207321570006_R07C01,40.59
207321570006_R08C01,66.33
207321570009_R01C01,71.54
207321570009_R02C01,59.11
207321570009_R03C01,31.97
207321570009_R04C01,66.06
207321570009_R05C01,56.72
207321570009_R06C01,52.48
207321570009_R07C01,59.32
207321570009_R08C01,56.66
207321570017_R01C01,53.14
207321570017_R02C01,55.24
207321570017_R03C01,58.05
207321570017_R04C01,44.21
207321570017_R05C01,69.35
207321570017_R06C01,64.27
207321570023_R01C01,37.91
207321570023_R02C01,58.18
207321570023_R03C01,52.99
207321570023_R04C01,50.74
207321570023_R06C01,63.25
207321570023_R07C01,79.23
207321570023_R08C01,46.89
207321570025_R01C01,44.33
207321570025_R02C01,49.27
207321570025_R03C01,36.59
207321570025_R04C01,37.12
207321570025_R05C01,43.46
207321570025_R06C01,47.64
207321570025_R07C01,49.92
207321570025_R08C01,34.98
207321570031_R01C01,53.56
207321570031_R02C01,62.67
207321570031_R03C01,48.07
207321570031_R04C01,50.49
207321570031_R05C01,37.77
207321570031_R06C01,64.38
207321570031_R07C01,45.95
207321570031_R08C01,52.07
207321570034_R01C01,61.12
207321570034_R02C01,41.38
207321570034_R03C01,45.47
207321570034_R04C01,37.36
207321570034_R06C01,42.29
207321570034_R07C01,71.5
207321570034_R08C01,44.85
207321570036_R01C01,29.07
207321570036_R02C01,38.95
207321570036_R03C01,59.11
207321570036_R04C01,49.49
207321570036_R05C01,47.02
207321570036_R06C01,75.1
207321570036_R07C01,35.71
207321570036_R08C01,55.66
207321570037_R01C01,45.47
207321570037_R02C01,68.85
207321570037_R03C01,67.14
207321570037_R04C01,46.25
207321570037_R05C01,52.24
207321570037_R08C01,37.24
207321570038_R02C01,44.7
207321570038_R03C01,44.25
207321570038_R04C01,64.13
207321570038_R05C01,61.05
207321570038_R06C01,64.78
207321570038_R07C01,50.41
207321570038_R08C01,43.38
207321570039_R01C01,63.49
